11,3
5444,1
1272,1,2
140,4,5
159,4,5,1
100,4,5,2
106,4,5,3
79,4,5,6
60,4,5,7
53,4,5,8
51,4,5,9
1,4,5,10
108,4,6
138,4,6,1
94,4,6,2
68,4,6,3
93,4,6,5
25,4,6,7
25,4,6,8
15,4,6,9
3,4,6,10
83,4,7
110,4,7,1
44,4,7,2
36,4,7,3
47,4,7,5
23,4,7,6
48,4,7,8
61,4,7,9
1,4,7,10
162,4,8
191,4,8,1
35,4,8,2
74,4,8,3
83,4,8,5
54,4,8,6
81,4,8,7
68,4,8,9
4,4,8,10
46,4,9
49,4,9,1
24,4,9,2
23,4,9,3
43,4,9,5
7,4,9,6
38,4,9,7
56,4,9,8
18,4,10
2,4,10,1
1,4,10,3
1,4,10,5
1375,5
225,5,1
232,5,1,2
118,5,1,3
134,5,1,4
167,5,1,6
37,5,1,7
55,5,1,8
26,5,1,9
4,5,1,10
201,5,2
330,5,2,1
369,5,2,3
112,5,2,4
514,5,2,6
30,5,2,7
36,5,2,8
10,5,2,9
4,5,2,10
101,5,3
124,5,3,1
329,5,3,2
80,5,3,4
784,5,3,6
34,5,3,7
27,5,3,8
22,5,3,9
3,5,3,10
120,5,4
174,5,4,1
139,5,4,2
77,5,4,3
94,5,4,6
45,5,4,7
48,5,4,8
34,5,4,9
4,5,4,10
240,5,6
188,5,6,1
460,5,6,2
1260,5,6,3
85,5,6,4
22,5,6,7
24,5,6,8
13,5,6,9
5,5,6,10
26,5,7
34,5,7,1
29,5,7,2
22,5,7,3
26,5,7,4
11,5,7,6
12,5,7,8
24,5,7,9
1,5,7,10
33,5,8
43,5,8,1
22,5,8,2
21,5,8,3
31,5,8,4
17,5,8,6
17,5,8,7
22,5,8,9
2,5,8,10
18,5,9
22,5,9,1
11,5,9,2
11,5,9,3
25,5,9,4
5,5,9,6
11,5,9,7
22,5,9,8
1,5,9,10
20,5,10
1,5,10,2
1,5,10,7
2227,6
328,6,1
338,6,1,2
127,6,1,3
140,6,1,4
146,6,1,5
39,6,1,7
46,6,1,8
22,6,1,9
4,6,1,10
601,6,2
701,6,2,1
589,6,2,3
208,6,2,4
601,6,2,5
73,6,2,7
61,6,2,8
35,6,2,9
20,6,2,10
214,6,3
135,6,3,1
549,6,3,2
72,6,3,4
1415,6,3,5
32,6,3,7
20,6,3,8
48,6,3,9
6,6,3,10
1,6,3,11
125,6,4
149,6,4,1
145,6,4,2
51,6,4,3
75,6,4,5
21,6,4,7
24,6,4,8
14,6,4,9
1,6,4,10
288,6,5
172,6,5,1
480,6,5,2
1461,6,5,3
90,6,5,4
19,6,5,7
27,6,5,8
14,6,5,9
3,6,5,10
1,6,5,11
23,6,7
37,6,7,1
32,6,7,2
12,6,7,3
23,6,7,4
22,6,7,5
9,6,7,8
16,6,7,9
3,6,7,10
22,6,8
31,6,8,1
26,6,8,2
21,6,8,3
18,6,8,4
20,6,8,5
9,6,8,7
5,6,8,9
1,6,8,10
9,6,9
10,6,9,1
15,6,9,2
12,6,9,3
8,6,9,4
25,6,9,5
8,6,9,7
8,6,9,8
17,6,10
1,6,10,1
4,6,10,2
705,7
62,7,1
44,7,1,2
32,7,1,3
51,7,1,4
29,7,1,5
30,7,1,6
33,7,1,8
24,7,1,9
3,7,1,10
29,7,2
53,7,2,1
26,7,2,3
29,7,2,4
17,7,2,5
35,7,2,6
11,7,2,8
15,7,2,9
3,7,2,10
15,7,3
27,7,3,1
16,7,3,2
14,7,3,4
19,7,3,5
8,7,3,6
10,7,3,8
7,7,3,9
1,7,3,10
62,7,4
88,7,4,1
34,7,4,2
36,7,4,3
31,7,4,5
17,7,4,6
46,7,4,8
41,7,4,9
2,7,4,10
31,7,5
34,7,5,1
30,7,5,2
21,7,5,3
71,7,5,4
20,7,5,6
13,7,5,8
11,7,5,9
1,7,5,10
9,7,6
26,7,6,1
24,7,6,2
12,7,6,3
16,7,6,4
9,7,6,5
7,7,6,8
8,7,6,9
1,7,6,10
19,7,8
16,7,8,1
11,7,8,2
12,7,8,3
35,7,8,4
18,7,8,5
13,7,8,6
28,7,8,9
1,7,8,10
144,7,9
56,7,9,1
24,7,9,2
17,7,9,3
65,7,9,4
24,7,9,5
16,7,9,6
47,7,9,8
7,7,9,10
12,7,10
2,7,10,5
1,7,10,8
1066,8
140,8,1
103,8,1,2
56,8,1,3
187,8,1,4
56,8,1,5
32,8,1,6
44,8,1,7
58,8,1,9
1,8,1,10
31,8,2
74,8,2,1
23,8,2,3
25,8,2,4
13,8,2,5
31,8,2,6
15,8,2,7
8,8,2,9
2,8,2,10
24,8,3
24,8,3,1
14,8,3,2
42,8,3,4
31,8,3,5
14,8,3,6
35,8,3,7
26,8,3,9
2,8,3,10
168,8,4
260,8,4,1
47,8,4,2
68,8,4,3
63,8,4,5
38,8,4,6
63,8,4,7
54,8,4,9
3,8,4,10
25,8,5
46,8,5,1
19,8,5,2
25,8,5,3
37,8,5,4
23,8,5,6
14,8,5,7
21,8,5,9
4,8,5,10
28,8,6
23,8,6,1
29,8,6,2
42,8,6,3
24,8,6,4
21,8,6,5
12,8,6,7
8,8,6,9
27,8,7
34,8,7,1
6,8,7,2
13,8,7,3
56,8,7,4
14,8,7,5
9,8,7,6
27,8,7,9
1,8,7,10
30,8,9
35,8,9,1
5,8,9,2
16,8,9,3
45,8,9,4
27,8,9,5
6,8,9,6
48,8,9,7
1,8,9,10
12,8,10
1,8,10,1
1,8,10,6
421,9
28,9,1
17,9,1,2
8,9,1,3
31,9,1,4
25,9,1,5
12,9,1,6
14,9,1,7
12,9,1,8
1,9,1,10
10,9,2
32,9,2,1
5,9,2,3
7,9,2,4
15,9,2,5
12,9,2,6
6,9,2,7
10,9,2,8
9,9,3
10,9,3,1
7,9,3,2
13,9,3,4
10,9,3,5
7,9,3,6
10,9,3,7
10,9,3,8
34,9,4
47,9,4,1
16,9,4,2
16,9,4,3
30,9,4,5
12,9,4,6
39,9,4,7
49,9,4,8
2,9,4,10
19,9,5
23,9,5,1
17,9,5,2
10,9,5,3
36,9,5,4
11,9,5,6
14,9,5,7
13,9,5,8
6,9,6
8,9,6,1
5,9,6,2
5,9,6,3
7,9,6,4
5,9,6,5
7,9,6,7
95,9,7
40,9,7,1
15,9,7,2
10,9,7,3
50,9,7,4
62,9,7,5
11,9,7,6
41,9,7,8
4,9,7,10
25,9,8
23,9,8,1
10,9,8,2
11,9,8,3
31,9,8,4
12,9,8,5
10,9,8,6
29,9,8,7
3,9,8,10
3,9,10
1,9,10,5
340,10
4,10,1
3,10,1,2
1,10,1,4
1,10,1,5
2,10,1,6
1,10,1,7
2,10,1,8
3,10,2
2,10,2,1
1,10,2,5
1,10,2,6
1,10,2,7
1,10,3
1,10,3,1
1,10,3,2
1,10,3,6
2,10,4
2,10,4,1
1,10,4,2
1,10,4,6
1,10,4,8
1,10,5
3,10,5,1
1,10,5,2
1,10,5,8
1,10,5,9
1,10,6,1
1,10,6,2
1,10,7,4
1,10,8,5
1,10,8,9
1,10,9,1
1,10,9,3
2,10,9,5
1,10,9,7
1,11,1,7
2,11,8,1
Candidate 1,Meg Forney,None
Candidate 2,Latrisha Vetaw,None
Candidate 3,Devin Hogan,None
Candidate 4,Mike Derus,None
Candidate 5,Russ Henry,None
Candidate 6,Londel French,None
Candidate 7,Jonathan Honerbrink,None
Candidate 8,Charlie Casserly,None
Candidate 9,Bob Sullentrop,None
Candidate 10,writein,None
Candidate 11,Scott Vreeland,None
Unknown Ward
