8,3
10018,1
1157,1,2
4,3,7,8
19,3,8
2,3,8,1
1,3,8,2
3172,4
438,4,1
488,4,1,2
241,4,1,3
96,4,1,5
130,4,1,6
95,4,1,7
3,4,1,8
407,4,2
519,4,2,1
268,4,2,3
187,4,2,5
90,4,2,6
51,4,2,7
10,4,2,8
285,4,3
269,4,3,1
219,4,3,2
135,4,3,5
140,4,3,6
160,4,3,7
6,4,3,8
95,4,5
75,4,5,1
101,4,5,2
125,4,5,3
76,4,5,6
52,4,5,7
7,4,5,8
214,4,6
162,4,6,1
146,4,6,2
137,4,6,3
119,4,6,5
296,4,6,7
5,4,6,8
145,4,7
108,4,7,1
77,4,7,2
179,4,7,3
73,4,7,5
79,4,7,6
5,4,7,8
20,4,8
1,4,8,1
2,4,8,2
1,4,8,5
2,4,8,6
2392,5
158,5,1
296,5,1,2
356,5,1,3
67,5,1,4
99,5,1,6
81,5,1,7
3,5,1,8
124,5,2
455,5,2,1
271,5,2,3
104,5,2,4
109,5,2,6
53,5,2,7
171,5,3
476,5,3,1
306,5,3,2
62,5,3,4
109,5,3,6
58,5,3,7
1,5,3,8
83,5,4
65,5,4,1
80,5,4,2
89,5,4,3
166,5,4,6
55,5,4,7
4,5,4,8
111,5,6
126,5,6,1
150,5,6,2
153,5,6,3
108,5,6,4
44,5,6,7
3,5,6,8
44,5,7
68,5,7,1
42,5,7,2
64,5,7,3
24,5,7,4
31,5,7,6
7,5,8
2,5,8,6
4967,6
660,6,1
509,6,1,2
642,6,1,3
194,6,1,4
237,6,1,5
292,6,1,7
6,6,1,8
276,6,2
557,6,2,1
546,6,2,3
162,6,2,4
168,6,2,5
238,6,2,7
4,6,2,8
476,6,3
474,6,3,1
357,6,3,2
210,6,3,4
225,6,3,5
351,6,3,7
5,6,3,8
284,6,4
219,6,4,1
200,6,4,2
194,6,4,3
268,6,4,5
317,6,4,7
15,6,4,8
150,6,5
182,6,5,1
165,6,5,2
163,6,5,3
143,6,5,4
84,6,5,7
2,6,5,8
1488,6,7
468,6,7,1
608,6,7,2
3900,6,7,3
139,6,7,4
96,6,7,5
26,6,7,8
30,6,8
1,6,8,2
1,6,8,3
1,6,8,4
1,6,8,5
1,6,8,7
3387,7
472,7,1
166,7,1,2
326,7,1,3
103,7,1,4
146,7,1,5
200,7,1,6
6,7,1,8
91,7,2
190,7,2,1
104,7,2,3
45,7,2,4
45,7,2,5
70,7,2,6
365,7,3
300,7,3,1
128,7,3,2
209,7,3,4
167,7,3,5
329,7,3,6
12,7,3,8
216,7,4
91,7,4,1
70,7,4,2
217,7,4,3
79,7,4,5
103,7,4,6
7,7,4,8
51,7,5
86,7,5,1
48,7,5,2
89,7,5,3
41,7,5,4
46,7,5,6
1,7,5,8
1557,7,6
295,7,6,1
203,7,6,2
1583,7,6,3
127,7,6,4
71,7,6,5
21,7,6,8
38,7,8
2,7,8,3
2,7,8,5
1,7,8,6
518,8
4,8,1
4,8,1,2
1,8,1,3
3,8,1,4
4,8,1,6
1,8,1,7
3,8,2
1,8,2,3
1,8,2,6
3,8,3
1,8,3,1
2,8,3,6
1,8,3,7
2,8,4
2,8,4,1
2,8,4,2
1,8,4,3
1,8,4,5
1,8,4,6
1,8,5,4
1,8,5,6
1,8,6
1,8,6,1
1,8,6,2
1,8,6,3
2,8,6,4
1,8,6,5
1,8,6,7
7,8,7
1,8,7,1
1,8,7,3
1,8,7,6
Candidate 1,Meg Forney,None
Candidate 2,Mary McKelvey,None
Candidate 3,Alicia D. Smith,None
Candidate 4,Charles Rucker,None
Candidate 5,Katherine Kelly,None
Candidate 6,Tom Olsen,None
Candidate 7,Londel French,None
Candidate 8,writein,None
Unknown Ward
