11,3
2062,1
2031,1,2
16,4,7,2
27,4,7,3
20,4,7,5
11,4,7,6
18,4,7,8
14,4,7,9
16,4,7,10
52,4,8
66,4,8,1
43,4,8,2
64,4,8,3
37,4,8,5
48,4,8,6
25,4,8,7
11,4,8,9
18,4,8,10
2,4,8,11
24,4,9
6,4,9,1
11,4,9,2
28,4,9,3
29,4,9,5
4,4,9,6
3,4,9,7
10,4,9,8
41,4,9,10
1,4,9,11
57,4,10
21,4,10,1
17,4,10,2
65,4,10,3
46,4,10,5
15,4,10,6
13,4,10,7
17,4,10,8
41,4,10,9
9,4,11
1,4,11,2
1,4,11,3
2,4,11,5
1,4,11,8
887,5
19,5,1
32,5,1,2
40,5,1,3
39,5,1,4
11,5,1,6
6,5,1,7
24,5,1,8
4,5,1,9
8,5,1,10
17,5,2
35,5,2,1
31,5,2,3
27,5,2,4
22,5,2,6
10,5,2,7
25,5,2,8
10,5,2,10
1,5,2,11
80,5,3
40,5,3,1
43,5,3,2
463,5,3,4
46,5,3,6
20,5,3,7
73,5,3,8
26,5,3,9
40,5,3,10
1,5,3,11
77,5,4
35,5,4,1
29,5,4,2
358,5,4,3
28,5,4,6
27,5,4,7
23,5,4,8
14,5,4,9
22,5,4,10
3,5,4,11
26,5,6
15,5,6,1
9,5,6,2
21,5,6,3
31,5,6,4
15,5,6,7
32,5,6,8
4,5,6,9
6,5,6,10
5,5,7
9,5,7,1
10,5,7,2
21,5,7,3
12,5,7,4
10,5,7,6
12,5,7,8
7,5,7,9
8,5,7,10
20,5,8
29,5,8,1
13,5,8,2
49,5,8,3
45,5,8,4
18,5,8,6
21,5,8,7
3,5,8,9
8,5,8,10
1,5,8,11
10,5,9
4,5,9,1
4,5,9,2
25,5,9,3
15,5,9,4
3,5,9,6
3,5,9,7
4,5,9,8
22,5,9,10
1,5,9,11
19,5,10
8,5,10,1
9,5,10,2
32,5,10,3
15,5,10,4
5,5,10,6
5,5,10,7
12,5,10,8
15,5,10,9
4,5,11
1,5,11,3
1,5,11,10
1311,6
60,6,1
98,6,1,2
60,6,1,3
63,6,1,4
40,6,1,5
21,6,1,7
66,6,1,8
7,6,1,9
17,6,1,10
3,6,1,11
54,6,2
98,6,2,1
31,6,2,3
76,6,2,4
14,6,2,5
14,6,2,7
61,6,2,8
4,6,2,9
4,6,2,10
1,6,2,11
47,6,3
60,6,3,1
24,6,3,2
72,6,3,4
33,6,3,5
14,6,3,7
39,6,3,8
10,6,3,9
16,6,3,10
114,6,4
39,6,4,1
61,6,4,2
78,6,4,3
85,6,4,5
16,6,4,7
44,6,4,8
12,6,4,9
17,6,4,10
2,6,4,11
39,6,5
18,6,5,1
26,6,5,2
33,6,5,3
51,6,5,4
13,6,5,7
23,6,5,8
4,6,5,9
8,6,5,10
13,6,7
21,6,7,1
15,6,7,2
11,6,7,3
21,6,7,4
25,6,7,5
20,6,7,8
4,6,7,9
6,6,7,10
47,6,8
60,6,8,1
35,6,8,2
41,6,8,3
50,6,8,4
18,6,8,5
11,6,8,7
7,6,8,9
16,6,8,10
6,6,9
1,6,9,2
6,6,9,3
7,6,9,4
5,6,9,5
2,6,9,7
4,6,9,8
8,6,9,10
22,6,10
18,6,10,1
10,6,10,2
17,6,10,3
18,6,10,4
7,6,10,5
15,6,10,7
8,6,10,8
11,6,10,9
16,6,11
1,6,11,2
1,6,11,3
293,7
24,7,1
18,7,1,2
38,7,1,3
19,7,1,4
10,7,1,5
16,7,1,6
39,7,1,8
3,7,1,9
14,7,1,10
1,7,1,11
11,7,2
16,7,2,1
11,7,2,3
10,7,2,4
9,7,2,5
8,7,2,6
8,7,2,8
3,7,2,9
5,7,2,10
23,7,3
25,7,3,1
7,7,3,2
24,7,3,4
17,7,3,5
9,7,3,6
28,7,3,8
6,7,3,9
7,7,3,10
4,7,3,11
28,7,4
34,7,4,1
13,7,4,2
31,7,4,3
17,7,4,5
14,7,4,6
12,7,4,8
8,7,4,9
9,7,4,10
15,7,5
8,7,5,1
4,7,5,2
23,7,5,3
17,7,5,4
18,7,5,6
7,7,5,8
2,7,5,9
6,7,5,10
12,7,6
15,7,6,1
11,7,6,2
5,7,6,3
13,7,6,4
15,7,6,5
7,7,6,8
3,7,6,9
12,7,6,10
2,7,6,11
10,7,8
16,7,8,1
9,7,8,2
28,7,8,3
22,7,8,4
6,7,8,5
13,7,8,6
4,7,8,9
4,7,8,10
1,7,8,11
2,7,9
2,7,9,1
3,7,9,3
7,7,9,4
4,7,9,6
3,7,9,8
11,7,9,10
7,7,10
5,7,10,1
2,7,10,2
12,7,10,3
4,7,10,4
8,7,10,5
5,7,10,6
5,7,10,8
13,7,10,9
2,7,10,11
5,7,11
1033,8
114,8,1
275,8,1,2
535,8,1,3
107,8,1,4
19,8,1,5
63,8,1,6
39,8,1,7
12,8,1,9
215,8,1,10
2,8,1,11
51,8,2
194,8,2,1
58,8,2,3
41,8,2,4
24,8,2,5
137,8,2,6
16,8,2,7
8,8,2,9
19,8,2,10
2,8,2,11
150,8,3
405,8,3,1
74,8,3,2
98,8,3,4
58,8,3,5
41,8,3,6
33,8,3,7
32,8,3,9
73,8,3,10
3,8,3,11
83,8,4
55,8,4,1
47,8,4,2
86,8,4,3
59,8,4,5
41,8,4,6
24,8,4,7
15,8,4,9
29,8,4,10
2,8,4,11
17,8,5
23,8,5,1
15,8,5,2
34,8,5,3
23,8,5,4
19,8,5,6
9,8,5,7
5,8,5,9
12,8,5,10
50,8,6
75,8,6,1
37,8,6,2
32,8,6,3
38,8,6,4
21,8,6,5
24,8,6,7
4,8,6,9
13,8,6,10
17,8,7
31,8,7,1
15,8,7,2
29,8,7,3
15,8,7,4
18,8,7,5
15,8,7,6
6,8,7,9
6,8,7,10
3,8,7,11
20,8,9
13,8,9,1
5,8,9,2
12,8,9,3
9,8,9,4
5,8,9,5
7,8,9,6
6,8,9,7
9,8,9,10
41,8,10
69,8,10,1
25,8,10,2
59,8,10,3
32,8,10,4
13,8,10,5
5,8,10,6
12,8,10,7
25,8,10,9
1,8,10,11
10,8,11
1,8,11,6
2520,9
31,9,1
14,9,1,2
16,9,1,3
10,9,1,4
11,9,1,5
4,9,1,6
3,9,1,7
18,9,1,8
10,9,1,10
10,9,2
10,9,2,1
14,9,2,3
5,9,2,4
2,9,2,5
3,9,2,6
7,9,2,7
2,9,2,8
9,9,2,10
36,9,3
17,9,3,1
15,9,3,2
41,9,3,4
22,9,3,5
9,9,3,6
8,9,3,7
35,9,3,8
34,9,3,10
18,9,4
6,9,4,1
8,9,4,2
26,9,4,3
14,9,4,5
8,9,4,6
11,9,4,7
7,9,4,8
18,9,4,10
15,9,5
8,9,5,1
9,9,5,2
20,9,5,3
14,9,5,4
8,9,5,6
6,9,5,7
6,9,5,8
12,9,5,10
7,9,6
3,9,6,1
2,9,6,2
6,9,6,3
7,9,6,4
3,9,6,5
4,9,6,7
5,9,6,8
3,9,6,10
1,9,6,11
4,9,7
1,9,7,1
4,9,7,2
5,9,7,3
2,9,7,4
5,9,7,5
4,9,7,6
3,9,7,8
9,9,7,10
13,9,8
5,9,8,1
4,9,8,2
10,9,8,3
11,9,8,4
6,9,8,5
10,9,8,6
4,9,8,7
9,9,8,10
99,9,10
20,9,10,1
26,9,10,2
99,9,10,3
75,9,10,4
73,9,10,5
14,9,10,6
35,9,10,7
34,9,10,8
1,9,10,11
6,9,11
911,10
39,10,1
36,10,1,2
72,10,1,3
18,10,1,4
13,10,1,5
8,10,1,6
12,10,1,7
53,10,1,8
17,10,1,9
2,10,1,11
22,10,2
27,10,2,1
17,10,2,3
14,10,2,4
7,10,2,5
3,10,2,6
10,10,2,7
11,10,2,8
11,10,2,9
100,10,3
69,10,3,1
23,10,3,2
96,10,3,4
44,10,3,5
13,10,3,6
13,10,3,7
67,10,3,8
70,10,3,9
4,10,3,11
56,10,4
21,10,4,1
17,10,4,2
91,10,4,3
50,10,4,5
12,10,4,6
16,10,4,7
31,10,4,8
41,10,4,9
12,10,5
8,10,5,1
9,10,5,2
49,10,5,3
38,10,5,4
8,10,5,6
12,10,5,7
16,10,5,8
25,10,5,9
2,10,5,11
15,10,6
8,10,6,1
7,10,6,2
8,10,6,3
5,10,6,4
7,10,6,5
8,10,6,7
10,10,6,8
9,10,6,9
14,10,7
7,10,7,1
4,10,7,2
18,10,7,3
29,10,7,4
14,10,7,5
8,10,7,6
13,10,7,8
22,10,7,9
2,10,7,11
22,10,8
54,10,8,1
30,10,8,2
62,10,8,3
15,10,8,4
25,10,8,5
10,10,8,6
18,10,8,7
31,10,8,9
3,10,8,11
97,10,9
25,10,9,1
31,10,9,2
105,10,9,3
74,10,9,4
57,10,9,5
18,10,9,6
39,10,9,7
43,10,9,8
5,10,9,11
10,10,11
3,10,11,4
2,10,11,7
1,10,11,8
1,10,11,9
289,11
2,11,1
2,11,1,2
1,11,1,8
1,11,1,9
1,11,2,3
1,11,2,8
1,11,2,10
2,11,3
3,11,3,4
1,11,3,5
1,11,3,7
1,11,3,9
3,11,4
1,11,4,3
3,11,4,5
1,11,4,8
1,11,5
1,11,5,3
1,11,5,4
1,11,5,6
1,11,5,10
1,11,6,8
1,11,6,10
1,11,7,4
1,11,7,5
1,11,7,6
1,11,7,10
1,11,8
1,11,8,1
1,11,8,3
1,11,8,4
1,11,8,5
1,11,8,6
1,11,8,9
3,11,9
2,11,9,10
1,11,10
2,11,10,3
1,11,10,4
1,11,10,5
Candidate 1,JOHN ERWIN,None
Candidate 2,TOM NORDYKE,None
Candidate 3,ANNIE YOUNG,None
Candidate 4,MEG FORNEY,None
Candidate 5,MARY LYNN MCPHERSON,None
Candidate 6,STEVE BARLAND,None
Candidate 7,CASPER HILL,None
Candidate 8,JASON STONE,None
Candidate 9,HASHIM YONIS,None
Candidate 10,ISHMAEL ISRAEL,None
Candidate 11,writein,None
Unknown Ward
