30,4,
1,1,2,3,4,5,19,20,21,22,27,28,29,30,23,24,25,26,15,16,17,18,10,11,12,13,14,6,7,8,9,
8,1,2,3,4,5,23,24,25,26,
2,1,2,3,4,5,23,24,25,26,6,7,8,9,10,11,12,13,14,15,16,17,18,27,28,29,30,19,20,21,22,
1,1,2,3,4,5,23,24,25,26,6,7,8,9,15,16,17,18,10,11,12,13,14,27,28,29,30,19,20,21,22,
1,1,2,3,4,5,23,24,25,26,6,7,8,9,15,16,17,18,19,20,21,22,27,28,29,30,10,11,12,13,14,
1,1,2,3,4,5,23,24,25,26,15,16,17,18,10,11,12,13,14,6,7,8,9,19,20,21,22,27,28,29,30,
1,1,2,3,4,5,23,24,25,26,19,20,21,22,27,28,29,30,15,16,17,18,10,11,12,13,14,
1,1,2,3,4,5,23,24,25,26,27,28,29,30,19,20,21,22,15,16,17,18,6,7,8,9,10,11,12,13,14,
1,1,2,3,4,5,23,24,25,26,27,28,29,30,19,20,21,22,15,16,17,18,10,11,12,13,14,6,7,8,9,
23,1,2,3,4,5,27,28,29,30,
1,1,2,3,4,5,27,28,29,30,6,7,8,9,
2,1,2,3,4,5,27,28,29,30,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,
2,1,2,3,4,5,27,28,29,30,6,7,8,9,15,16,17,18,10,11,12,13,14,19,20,21,22,23,24,25,26,
1,1,2,3,4,5,27,28,29,30,6,7,8,9,23,24,25,26,10,11,12,13,14,19,20,21,22,15,16,17,18,
1,1,2,3,4,5,27,28,29,30,6,7,8,9,23,24,25,26,15,16,17,18,13,12,11,20,21,22,19,10,14,
2,1,2,3,4,5,27,28,29,30,10,11,12,13,14,6,7,8,9,15,16,17,18,19,20,21,22,23,24,25,26,
1,1,2,3,4,5,27,28,29,30,10,11,12,13,14,6,7,8,9,15,16,17,18,23,24,25,26,19,20,21,22,
1,1,2,3,4,5,27,28,29,30,10,11,12,13,14,15,16,17,18,6,7,8,9,23,24,25,26,19,20,21,22,
1,1,2,3,4,5,27,28,29,30,10,11,12,13,14,19,20,21,22,6,7,8,9,15,16,17,18,23,24,25,26,
1,1,2,3,4,5,27,28,29,30,10,11,12,13,14,23,24,25,26,6,7,8,9,15,16,17,18,19,20,21,22,
1,1,2,3,4,5,27,28,29,30,15,16,17,18,
1,1,2,3,4,5,27,28,29,30,15,16,17,18,6,7,8,9,10,11,12,13,14,19,20,21,22,23,24,25,26,
1,1,2,3,4,5,27,28,29,30,15,16,17,18,6,7,8,9,23,24,25,26,19,20,21,22,10,11,12,13,14,
1,1,2,3,4,5,27,28,29,30,15,16,17,18,10,11,12,13,14,19,20,21,22,6,7,8,9,23,24,25,26,
1,1,2,3,4,5,27,28,29,30,15,16,17,18,10,11,12,13,14,23,24,25,26,19,20,21,22,6,7,8,9,
1,1,2,3,4,5,27,28,29,30,15,16,17,18,23,24,25,26,19,20,21,22,10,11,12,13,14,6,7,8,9,
1,1,2,3,4,5,27,28,29,30,19,20,21,22,
1,1,2,3,4,5,27,28,29,30,19,20,21,22,6,7,8,9,10,11,12,13,14,15,16,17,18,23,24,25,26,
2,1,2,3,4,5,27,28,29,30,19,20,21,22,10,11,12,13,14,6,7,8,9,15,16,17,18,23,24,25,26,
1,1,2,3,4,5,27,28,29,30,19,20,21,22,23,24,25,26,6,7,8,9,15,16,17,18,10,11,12,13,14,
1,1,2,3,4,5,27,28,29,30,19,20,21,22,23,24,25,26,10,11,12,13,14,15,16,17,18,6,7,8,9,
1,1,2,3,4,5,27,28,29,30,19,20,21,22,23,24,25,26,15,16,17,18,6,7,8,9,10,11,12,13,14,
2,1,2,3,4,5,27,28,29,30,19,20,21,22,23,24,25,26,15,16,17,18,10,11,12,13,14,6,7,8,9,
1,1,2,3,4,5,27,28,29,30,23,24,25,26,10,11,12,13,14,6,7,8,9,15,16,17,18,19,20,21,22,
2,1,2,3,4,5,27,28,29,30,23,24,25,26,10,11,12,13,14,15,16,17,18,6,7,8,9,19,20,21,22,
2,1,2,3,4,5,27,28,29,30,23,24,25,26,10,11,12,13,14,15,16,17,18,19,20,21,22,6,7,8,9,
2,1,2,3,4,5,27,28,29,30,23,24,25,26,19,20,21,22,6,7,8,9,10,11,12,13,14,15,16,17,18,
1,1,2,3,4,5,27,28,29,30,23,24,25,26,19,20,21,22,15,16,17,18,6,7,8,9,10,11,12,13,14,
4,1,2,3,4,5,27,28,29,30,23,24,25,26,19,20,21,22,15,16,17,18,10,11,12,13,14,6,7,8,9,
1,1,2,3,5,4,
1,1,2,4,
2,1,2,4,3,5,
1,1,2,5,
1,1,2,6,8,
1,1,2,6,8,11,10,13,16,19,
5,1,2,15,
1,1,2,15,18,3,4,5,16,17,14,19,9,8,7,6,22,21,20,13,12,11,10,26,25,24,23,30,29,28,27,
1,1,2,15,28,30,
1,1,2,19,
3,1,3,
1,1,3,2,
1,1,3,2,4,5,
1,1,3,2,4,5,6,7,8,9,10,11,
1,1,3,4,
1,1,3,5,2,4,
1,1,3,15,
5,1,4,
1,1,4,5,3,2,
7,1,5,
1,1,5,2,
1,1,5,3,4,2,
1,1,5,19,
12,1,6,
1,1,6,10,15,
1,1,6,10,15,19,23,27,
1,1,6,10,18,22,23,27,
2,1,6,15,2,
1,1,7,
1,1,7,10,15,19,24,30,
1,1,7,12,18,
1,1,8,7,11,18,22,23,29,
2,1,10,
1,1,10,6,
1,1,10,15,
