36,5,
5,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,
4,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,
2,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,31,32,33,34,35,36,26,27,28,29,30,
2,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,21,22,23,24,25,31,32,33,34,35,36,
2,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,31,32,33,34,35,36,21,22,23,24,25,26,27,28,29,30,
2,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,16,17,18,19,20,31,32,33,34,35,36,26,27,28,29,30,
1,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,26,27,28,29,30,16,17,18,19,20,31,32,33,34,35,36,
2,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,31,32,33,34,35,36,16,17,18,19,20,26,27,28,29,30,
11,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,
1,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,11,12,13,14,15,
1,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,11,12,13,14,15,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,
2,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,11,12,13,14,15,21,22,23,24,25,31,32,33,34,35,36,26,27,28,29,30,
1,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,11,12,13,14,15,31,32,33,34,35,36,
1,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,11,12,13,14,15,31,32,33,34,35,36,21,22,23,24,25,26,27,28,29,30,
1,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,21,22,23,24,25,
1,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,21,22,23,24,25,31,32,33,34,35,36,
1,6,7,8,9,10,1,2,3,4,5,16,17,18,19,20,31,32,33,34,35,36,21,22,23,24,25,11,12,13,14,15,26,27,28,29,30,
3,6,7,8,9,10,1,2,3,4,5,21,22,23,24,25,
1,6,7,8,9,10,1,2,3,4,5,21,22,23,24,25,16,17,18,19,20,
