8,2,
1,5,2,7,3,1,4,6,8,
2,5,3,
1,5,3,1,2,4,6,8,7,
1,5,4,
446,5,6,
3,5,6,1,
23,5,6,1,2,
25,5,6,1,2,3,4,7,8,
1,5,6,1,2,3,4,8,7,
1,5,6,1,2,7,4,8,3,
1,5,6,1,2,7,8,
36,5,6,1,2,7,8,3,4,
1,5,6,1,2,7,8,4,3,
1,5,6,1,4,2,3,7,8,
135,5,6,3,4,
25,5,6,3,4,1,2,7,8,
22,5,6,3,4,7,8,1,2,
1,5,6,4,1,2,3,8,7,
9,5,6,7,8,
16,5,6,7,8,1,2,3,4,
27,5,6,7,8,3,4,1,2,
3,5,6,7,8,3,4,2,1,
1,5,6,8,7,3,4,1,2,
1,5,6,8,7,4,3,2,1,
2,5,7,
1,5,7,1,3,2,4,6,8,
1,5,7,6,8,1,2,3,4,
2,5,8,
1,5,8,2,1,6,4,3,7,
1,5,8,4,1,
1,5,8,6,7,2,1,3,4,
1,5,8,7,
1,5,8,7,6,4,2,3,1,
44,6,
5,6,1,
1,6,1,2,3,4,5,8,7,
1,6,1,2,3,5,4,7,8,
1,6,1,2,5,8,4,7,3,
1,6,1,2,8,7,5,3,4,
1,6,1,5,4,2,8,7,3,
1,6,1,5,4,3,2,8,7,
4,6,2,
1,6,2,1,3,4,8,7,5,
1,6,2,5,1,
1,6,2,7,8,5,1,4,3,
6,6,3,
1,6,3,5,4,
1,6,4,
1,6,4,3,
11,6,5,
1,6,5,1,
2,6,5,1,2,3,4,7,8,
1,6,5,1,2,3,7,4,8,
1,6,5,1,2,7,8,3,4,
1,6,5,1,7,8,2,3,4,
1,6,5,3,4,7,8,1,2,
1,6,5,4,3,2,1,8,7,
2,6,5,7,8,1,2,3,4,
1,6,5,7,8,3,4,2,1,
1,6,5,8,7,4,3,2,1,
1,6,7,
1,6,7,8,5,3,4,1,2,
2,6,7,8,5,3,4,2,1,
3,6,8,
1,6,8,1,5,2,4,3,7,
1,6,8,4,1,7,5,3,2,
42,7,
6,7,1,
1,7,1,5,3,
1,7,1,5,3,4,8,6,2,
1,7,1,8,
