8,3,
94,3,1,2,
1,3,1,2,4,6,5,8,7,
1,3,1,2,4,7,5,8,6,
1,3,1,2,4,7,8,5,6,
1,3,1,2,7,8,
4,3,1,2,7,8,4,5,6,
1,3,1,2,7,8,6,5,4,
1,3,1,2,8,7,4,6,5,
1,3,1,2,8,7,5,4,6,
1,3,1,2,8,7,6,5,4,
4,3,1,4,
1,3,1,4,2,8,5,7,6,
2,3,1,5,
4,3,1,7,
2,3,1,7,2,
1,3,1,7,4,
1,3,1,7,8,
2,3,1,8,
1,3,1,8,2,7,6,5,4,
101,3,2,
145,3,2,1,
3,3,2,1,4,5,6,7,8,
2,3,2,1,5,6,4,7,8,
1,3,2,1,7,4,5,8,6,
2,3,2,1,7,8,
4,3,2,1,7,8,4,5,6,
2,3,2,1,7,8,6,5,4,
1,3,2,1,8,6,7,5,4,
2,3,2,1,8,7,
1,3,2,1,8,7,4,5,6,
1,3,2,1,8,7,5,4,6,
9,3,2,1,8,7,6,5,4,
2,3,2,4,
1,3,2,4,1,5,7,8,6,
1,3,2,4,5,6,7,8,1,
1,3,2,6,
3,3,2,7,
1,3,2,8,7,1,6,5,4,
29,3,4,
1,3,4,1,
1,3,4,1,2,5,6,7,8,
1,3,4,1,2,7,8,5,6,
1,3,4,1,6,
1,3,4,2,
1,3,4,2,5,1,6,8,7,
1,3,4,2,6,5,1,8,7,
1,3,4,2,8,5,1,6,7,
2,3,4,5,
2,3,4,5,6,
1,3,4,5,6,2,1,
1,3,4,6,5,1,7,2,8,
1,3,4,6,5,7,8,1,2,
4,3,4,7,
1,3,4,7,8,5,6,2,1,
1,3,4,8,
1,3,4,8,1,6,7,2,5,
6,3,5,
2,3,5,1,
1,3,5,2,
1,3,5,2,6,1,4,7,8,
1,3,5,6,7,8,
6,3,5,7,
1,3,5,7,1,8,4,2,6,
3,3,5,8,
4,3,6,
1,3,6,1,
1,3,6,2,
1,3,6,2,5,8,1,4,7,
1,3,6,2,7,1,5,4,8,
1,3,6,4,
1,3,6,4,7,
1,3,6,5,
1,3,6,7,
1,3,6,7,2,4,8,5,1,
2,3,6,8,
1,3,6,8,2,5,1,7,4,
24,3,7,
4,3,7,1,
2,3,7,1,2,
2,3,7,4,
1,3,7,4,8,1,
1,3,7,5,
1,3,7,6,
4,3,8,
1,3,8,1,2,
2,3,8,7,
4,4,
84,4,1,
8,4,1,2,
1,4,1,2,3,
3,4,1,2,3,5,6,7,8,
1,4,1,2,3,7,8,5,6,
1,4,1,2,5,6,3,
1,4,1,2,5,7,
1,4,1,2,5,7,3,6,8,
2,4,1,2,7,
3,4,1,3,
