29,8,
1,5,2,16,18,22,1,25,24,23,3,4,6,7,8,9,17,19,20,21,29,28,27,26,15,14,13,12,11,10,
1,5,6,2,12,10,1,3,14,11,
3,5,6,7,8,
494,5,6,7,8,9,
4,5,6,7,8,9,1,2,3,4,
1,5,6,7,8,9,1,2,3,4,10,11,12,13,14,15,16,17,18,19,20,21,
1,5,6,7,8,9,1,2,3,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
1,5,6,7,8,9,1,2,3,4,10,11,12,13,14,15,16,17,18,19,20,21,26,27,28,29,22,23,24,25,
1,5,6,7,8,9,1,2,3,4,10,11,12,13,14,15,22,23,24,25,26,27,28,29,16,17,18,19,20,21,
1,5,6,7,8,9,1,2,3,4,10,11,12,13,14,15,26,27,28,29,22,23,24,25,16,17,18,19,20,21,
1,5,6,7,8,9,1,2,3,4,16,17,18,19,20,21,
2,5,6,7,8,9,1,2,3,4,16,17,18,19,20,21,10,11,12,13,14,15,22,23,24,25,26,27,28,29,
1,5,6,7,8,9,1,2,3,4,16,17,18,19,20,21,22,23,24,25,
2,5,6,7,8,9,1,2,3,4,16,17,18,19,20,21,22,23,24,25,10,11,12,13,14,15,26,27,28,29,
6,5,6,7,8,9,1,2,3,4,16,17,18,19,20,21,22,23,24,25,26,27,28,29,10,11,12,13,14,15,
2,5,6,7,8,9,1,2,3,4,16,17,18,19,20,21,26,27,28,29,22,23,24,25,10,11,12,13,14,15,
1,5,6,7,8,9,1,2,3,4,22,23,24,25,
1,5,6,7,8,9,1,2,3,4,22,23,24,25,16,17,18,19,20,21,10,11,12,13,14,15,26,27,28,29,
1,5,6,7,8,9,1,2,3,4,22,23,24,25,16,17,18,19,20,21,26,27,28,29,
1,5,6,7,8,9,1,2,3,4,22,23,24,25,16,17,18,19,20,21,26,27,28,29,10,11,12,13,14,15,
1,5,6,7,8,9,1,2,3,4,22,23,24,25,26,27,28,29,
3,5,6,7,8,9,1,2,3,4,22,23,24,25,26,27,28,29,16,17,18,19,20,21,10,11,12,13,14,15,
1,5,6,7,8,9,1,2,3,4,26,27,28,29,10,11,12,13,14,15,16,17,18,19,20,21,
1,5,6,7,8,9,1,2,3,4,26,27,28,29,16,17,18,19,20,21,22,23,24,25,10,11,12,13,14,15,
3,5,6,7,8,9,1,2,3,4,26,27,28,29,22,23,24,25,16,17,18,19,20,21,10,11,12,13,14,15,
35,5,6,7,8,9,10,11,12,13,14,15,
3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,
1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,1,2,3,4,22,23,24,25,26,27,28,29,
