18,3,
1,4,5,6,16,17,18,7,8,9,13,14,15,10,11,12,1,2,3,
5,4,5,6,16,17,18,10,11,12,
1,4,5,6,16,17,18,10,11,12,1,2,3,
1,4,5,6,16,17,18,10,11,12,1,2,3,7,8,9,13,14,15,
3,4,5,6,16,17,18,10,11,12,13,14,15,1,2,3,7,8,9,
2,4,5,6,16,17,18,13,14,15,1,2,3,7,8,9,10,11,12,
2,4,5,6,16,17,18,13,14,15,1,2,3,10,11,12,7,8,9,
1,4,5,6,16,17,18,13,14,15,10,11,12,1,2,3,7,8,9,
2,4,5,6,16,17,18,13,14,15,10,11,12,7,8,9,1,2,3,
1,4,5,10,11,12,6,
2,4,5,13,
1,4,5,15,
8,4,6,
1,4,6,2,
6,4,6,5,
1,4,6,10,1,16,
4,4,7,
1,4,7,1,
1,4,7,5,6,
1,4,7,13,
1,4,7,16,1,
1,4,8,
1,4,8,13,
11,4,10,
2,4,10,1,
1,4,10,1,5,6,2,3,11,12,7,8,9,13,14,15,16,17,18,
1,4,10,2,
1,4,10,2,18,
1,4,10,5,
1,4,10,5,6,
1,4,10,5,6,16,11,12,17,18,1,2,3,13,14,15,7,8,9,
2,4,10,6,
1,4,10,7,
1,4,10,11,
1,4,10,13,
6,4,10,16,
1,4,10,16,5,1,
1,4,11,17,
1,4,11,18,
1,4,13,6,5,15,14,17,18,16,1,3,9,7,8,2,10,11,12,
1,4,13,10,
1,4,13,12,11,8,6,7,15,16,17,14,18,9,3,2,1,10,
1,4,13,16,
7,4,16,
1,4,16,1,5,2,10,17,18,6,3,11,12,9,8,7,15,14,13,
1,4,16,5,
1,4,16,6,
2,4,16,10,
1,4,16,10,5,6,17,18,
1,4,16,10,7,5,9,11,3,13,15,12,1,14,17,18,2,6,8,
2,4,18,
3,5,4,6,
1,5,4,10,12,1,6,
2,5,6,4,
1,5,6,4,10,7,
1,5,6,10,
2,5,10,
1,5,10,4,
1,5,10,16,
1,5,15,7,
1,5,16,
1,5,16,4,10,6,17,
2,5,16,10,
1,5,17,10,
2,6,1,
1,6,1,2,
1,6,1,3,
1,6,3,
1,6,3,4,
1,6,4,
1,6,4,1,
1,6,4,3,2,1,8,11,10,9,12,5,7,15,14,13,18,17,16,
2,6,4,5,
2,6,5,
1,6,5,1,2,7,
1,6,5,4,
1,6,5,4,1,2,3,10,16,17,18,
1,6,5,4,3,12,8,11,15,14,13,1,9,2,7,10,18,17,16,
1,6,5,10,
1,6,8,3,
2,6,10,
1,6,10,2,
1,6,10,16,
1,6,12,
1,6,13,10,
2,6,15,
1,6,15,14,
1,6,16,
1,6,17,18,10,16,9,2,14,5,4,7,3,12,11,1,15,13,8,
1,6,18,10,
2,6,18,15,
1,7,
4,7,1,
1,7,1,4,16,
1,7,1,10,
1,7,1,15,
2,7,2,
2,7,4,1,
1,7,6,
7,7,8,
366,7,8,9,
10,7,8,9,1,2,3,
3,7,8,9,1,2,3,4,5,6,
6,7,8,9,1,2,3,4,5,6,10,11,12,13,14,15,16,17,18,
1,7,8,9,1,2,3,4,5,6,10,11,12,16,17,18,13,14,15,
1,7,8,9,1,2,3,4,5,6,13,14,15,10,11,12,16,17,18,
1,7,8,9,1,2,3,4,5,6,13,14,15,16,17,18,10,11,12,
3,7,8,9,1,2,3,10,11,12,4,5,6,13,14,15,16,17,18,
1,7,8,9,1,2,3,10,11,12,4,5,6,16,17,18,13,14,15,
1,7,8,9,1,2,3,10,11,12,13,14,15,4,5,6,16,17,18,
1,7,8,9,1,2,3,10,11,12,16,17,18,13,14,15,4,5,6,
1,7,8,9,1,2,3,13,14,15,10,11,12,4,5,6,16,17,18,
1,7,8,9,1,2,3,13,14,15,16,17,18,4,5,6,10,11,12,
2,7,8,9,1,2,3,13,14,15,16,17,18,10,11,12,4,5,6,
1,7,8,9,1,2,3,16,17,18,4,5,6,13,14,15,10,11,12,
1,7,8,9,1,2,3,16,17,18,10,11,12,4,5,6,13,14,15,
1,7,8,9,1,2,3,16,17,18,10,11,12,13,14,15,4,5,6,
1,7,8,9,1,2,3,16,17,18,13,14,15,10,11,12,
8,7,8,9,4,5,6,
6,7,8,9,4,5,6,1,2,3,
2,7,8,9,4,5,6,1,2,3,10,11,12,13,14,15,16,17,18,
1,7,8,9,4,5,6,10,11,12,
2,7,8,9,4,5,6,10,11,12,1,2,3,13,14,15,16,17,18,
1,7,8,9,4,5,6,10,11,12,1,2,3,16,17,18,13,14,15,
2,7,8,9,4,5,6,10,11,12,13,14,15,16,17,18,1,2,3,
1,7,8,9,4,5,6,13,14,15,16,17,18,10,11,12,1,2,3,
1,7,8,9,4,5,6,16,17,18,
1,7,8,9,4,5,6,16,17,18,13,14,15,10,11,12,1,2,3,
15,7,8,9,10,11,12,
1,7,8,9,10,11,12,4,5,6,13,14,15,1,2,3,16,17,18,
2,7,8,9,10,11,12,4,5,6,13,14,15,16,17,18,1,2,3,
2,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,
2,7,8,9,10,11,12,16,17,18,13,14,15,4,5,6,1,2,3,
6,7,8,9,13,14,15,
1,7,8,9,13,14,15,1,2,3,
2,7,8,9,13,14,15,1,2,3,4,5,6,10,11,12,16,17,18,
1,7,8,9,13,14,15,1,2,3,10,11,12,4,5,6,16,17,18,
1,7,8,9,13,14,15,1,2,3,16,17,18,
1,7,8,9,13,14,15,10,11,12,
1,7,8,9,13,14,15,10,11,12,4,5,6,1,2,3,16,17,18,
1,7,8,9,13,14,15,16,17,18,4,5,6,10,11,12,1,2,3,
7,7,8,9,16,17,18,
1,7,8,9,16,17,18,1,2,3,4,5,6,10,11,12,13,14,15,
2,7,8,9,16,17,18,1,2,3,4,5,6,13,14,15,10,11,12,
1,7,8,9,16,17,18,4,5,6,10,11,12,1,2,3,13,14,15,
1,7,8,9,16,17,18,10,11,12,
1,7,8,9,16,17,18,10,11,12,13,14,15,4,5,6,1,2,3,
1,7,8,9,16,17,18,13,14,15,4,5,6,10,11,12,1,2,3,
1,7,8,9,16,17,18,13,14,15,10,11,12,
5,7,9,
2,7,9,8,
2,7,10,
3,7,10,1,
1,7,13,1,12,11,10,9,15,14,
1,7,13,1,16,4,10,
1,7,14,3,
1,7,15,6,
4,7,16,
1,7,16,1,
2,7,16,2,
1,7,16,4,
1,7,16,10,
1,7,16,10,17,18,8,9,11,12,13,14,15,4,5,6,1,2,3,
1,7,17,
1,8,7,9,
2,8,9,7,
1,8,11,14,
2,9,1,
2,9,2,
1,9,7,8,
2,9,8,
2,9,8,7,
1,9,14,
1,9,14,1,
1,9,14,7,
15,10,1,
1,10,1,2,
1,10,1,2,15,11,12,
3,10,1,4,
1,10,1,5,16,
2,10,1,6,
1,10,1,6,16,
1,10,1,11,
1,10,1,13,
1,10,1,14,
2,10,1,16,
1,10,1,18,15,9,6,14,2,17,16,3,8,5,4,7,12,11,13,
1,10,2,3,5,6,16,1,
2,10,2,6,
2,10,3,
2,10,3,4,
1,10,3,6,1,
9,10,4,
1,10,4,1,
1,10,4,1,6,5,2,3,11,12,
1,10,4,1,7,5,2,3,11,12,16,13,8,9,17,18,14,15,6,
1,10,4,2,
1,10,4,2,17,
1,10,4,5,
1,10,4,5,6,
1,10,4,5,16,11,17,12,18,
1,10,4,6,
1,10,4,6,5,11,12,
1,10,4,7,16,
2,10,4,11,
1,10,4,12,
1,10,4,15,16,
1,10,4,16,
1,10,4,16,6,
3,10,5,
1,10,5,1,
1,10,5,4,2,16,11,12,6,
3,10,5,6,
1,10,5,7,
1,10,5,11,
1,10,5,16,3,
5,10,6,
1,10,6,3,
2,10,6,5,
1,10,6,5,2,1,4,
1,10,6,16,
1,10,6,16,18,
1,10,6,18,
7,10,7,
1,10,7,1,4,
1,10,7,4,
1,10,7,4,11,12,8,9,5,6,16,17,18,13,14,15,1,2,3,
1,10,7,6,
1,10,7,11,12,
1,10,7,12,
1,10,7,13,
12,10,11,
1,10,11,1,
1,10,11,4,
1,10,11,5,
